"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"06067","0","10","70","0","2023","1","",67717,694654,698540,700238,13594821471,2922324751,88708729,1499,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3940,6.2,15395,2.3,10099,1.5,9372,1.4,1011076636,8.0,67803996,2.4,-1025577,-1.1,88,6.2
"06067","1","10","71","0","2023","1","",119,10388,10495,10506,274770174,0,0,2020,"",0.34,0.78,0.79,0.79,0.83,0.00,0.00,1.06,"",-14,-10.5,-308,-2.9,-214,-2.0,-162,-1.5,30617776,12.5,0,0.0,0,0.0,263,15.0
"06067","2","10","71","0","2023","1","",4964,109790,110647,111498,3040657528,348889,6449,2114,"",11.99,5.25,5.19,5.21,7.37,0.05,0.27,1.41,"",207,4.4,4799,4.6,4627,4.4,5168,4.9,223280022,7.9,61391,21.4,1849,40.2,65,3.2
"06067","3","10","71","0","2023","1","",680,64000,64185,65522,1431667551,22645945,617741,1706,"",0.69,0.97,0.96,0.98,1.36,0.76,1.54,1.40,"",0,0.0,2411,3.9,2194,3.5,2942,4.7,172538471,13.7,3046908,15.5,53292,9.4,145,9.3
"06067","5","10","71","0","2023","1","",61954,510476,513213,512712,8847726218,2899329917,88084539,1329,"",0.94,0.86,0.86,0.86,0.75,1.00,1.00,0.87,"",3747,6.4,8493,1.7,3492,0.7,1424,0.3,584640367,7.1,64695697,2.3,-1080718,-1.2,77,6.2
"06069","0","10","70","0","2023","1","",1811,16585,16864,16805,238252829,83224636,2854946,1094,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",152,9.2,141,0.9,-102,-0.6,-616,-3.5,12888417,5.7,-70680,-0.1,-107334,-3.6,71,6.9
"06069","1","10","71","0","2023","1","",9,111,116,120,2337632,0,0,1555,"",0.96,0.35,0.36,0.38,0.40,0.00,0.00,1.11,"",0,0.0,-10,-8.3,-15,-11.5,-9,-7.0,275021,13.3,0,0.0,0,0.0,306,24.5
"06069","2","10","71","0","2023","1","",5,81,82,81,1084912,0,0,1026,"",0.45,0.16,0.16,0.16,0.15,0.00,0.00,0.94,"",0,0.0,-4,-4.7,-5,-5.7,-4,-4.7,-96385,-8.2,0,0.0,0,0.0,-35,-3.3
"06069","3","10","71","0","2023","1","",44,2977,3028,3020,57524477,0,0,1471,"",1.67,1.89,1.88,1.88,3.11,0.00,0.00,1.65,"",0,0.0,56,1.9,90,3.1,76,2.6,3895125,7.3,0,0.0,0,0.0,65,4.6
"06069","5","10","71","0","2023","1","",1753,13416,13638,13584,177305808,83224636,2854946,1007,"",0.99,0.95,0.95,0.95,0.86,1.01,1.00,0.91,"",152,9.5,99,0.7,-172,-1.2,-679,-4.8,8814656,5.2,-70680,-0.1,-107334,-3.6,68,7.2
"06071","0","10","70","0","2023","1","",71378,834580,832687,830653,12281601464,4092669955,120280073,1135,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4671,7.0,13409,1.6,-1362,-0.2,-1802,-0.2,923092218,8.1,84619999,2.1,-19519,0.0,81,7.7
"06071","1","10","71","0","2023","1","",130,13362,13463,13455,309279931,0,0,1772,"",0.35,0.84,0.85,0.85,1.03,0.00,0.00,1.22,"",-11,-7.8,-19,-0.1,-42,-0.3,42,0.3,54267943,21.3,0,0.0,0,0.0,312,21.4
"06071","2","10","71","0","2023","1","",516,12938,12916,12871,247007328,0,0,1472,"",1.18,0.51,0.51,0.51,0.66,0.00,0.00,1.30,"",-4,-0.8,88,0.7,-191,-1.5,-6,0.0,8613775,3.6,0,0.0,0,0.0,55,3.9
"06071","3","10","71","0","2023","1","",920,102420,102071,103899,1973974114,42467510,1111121,1477,"",0.88,1.29,1.29,1.31,2.07,1.02,2.04,1.60,"",6,0.7,5186,5.3,4692,4.8,5145,5.2,253880410,14.8,3746763,9.7,76278,7.4,124,9.2
"06071","5","10","71","0","2023","1","",69812,705860,704237,700428,9751340091,4050202445,119168952,1066,"",1.00,0.99,0.99,0.99,0.92,1.00,1.00,0.93,"",4680,7.2,8154,1.2,-5821,-0.8,-6983,-1.0,606330090,6.6,80873236,2.0,-95797,-0.1,68,6.8
"06073","0","10","70","0","2023","1","",126155,1498559,1512533,1516930,30999070927,7622012068,227137641,1580,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6256,5.2,31696,2.2,24938,1.7,22217,1.5,2412859446,8.4,243977705,3.3,-3156484,-1.4,97,6.5
"06073","1","10","71","0","2023","1","",231,46779,47112,47102,1236907433,0,0,2024,"",0.35,1.64,1.63,1.63,1.64,0.00,0.00,1.00,"",-9,-3.8,-110,-0.2,-17,0.0,198,0.4,182394277,17.3,0,0.0,0,0.0,297,17.2
"06073","2","10","71","0","2023","1","",621,45864,46402,46608,1260597200,0,0,2095,"",0.81,1.02,1.00,1.00,1.34,0.00,0.00,1.33,"",14,2.3,1453,3.3,1386,3.1,1707,3.8,209894717,20.0,0,0.0,0,0.0,290,16.1
"06073","3","10","71","0","2023","1","",1067,141504,142802,143896,2757100807,51394805,1854754,1486,"",0.58,0.99,0.99,0.99,1.15,0.67,1.80,1.15,"",3,0.3,4541,3.3,4465,3.2,3980,2.8,355400750,14.8,3200265,6.6,-9853,-0.5,151,11.3
"06073","5","10","71","0","2023","1","",124236,1264412,1276217,1279324,25744465487,7570617263,225282887,1555,"",1.01,0.99,0.99,0.99,0.96,1.01,1.00,0.97,"",6248,5.3,25812,2.1,19104,1.5,16332,1.3,1665169702,6.9,240777440,3.3,-3146631,-1.4,77,5.2
"06075","0","10","70","0","2023","1","",63234,723859,727843,727951,34140996965,4239175267,122583408,3615,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2699,4.5,5301,0.7,-677,-0.1,-2976,-0.4,2133163558,6.7,102092033,2.5,-4585050,-3.6,224,6.6
"06075","1","10","71","0","2023","1","",116,11210,11221,11197,366599906,0,0,2516,"",0.36,0.81,0.81,0.81,0.44,0.00,0.00,0.55,"",-5,-4.1,-1756,-13.5,-1639,-12.7,-1513,-11.9,21076864,6.1,0,0.0,0,0.0,447,21.6
"06075","2","10","71","0","2023","1","",760,46049,46464,46423,1681106379,252000,4032,2792,"",1.97,2.11,2.09,2.09,1.62,0.02,0.12,0.77,"",39,5.4,1978,4.5,1850,4.1,1914,4.3,307316204,22.4,-35000,-12.2,-1708,-29.8,412,17.3
"06075","3","10","71","0","2023","1","",196,46924,46967,47213,1416063638,11181198,361672,2316,"",0.21,0.68,0.68,0.68,0.53,0.26,0.65,0.79,"",0,0.0,442,1.0,129,0.3,380,0.8,91032080,6.9,-335070,-2.9,18182,5.3,134,6.1
"06075","5","10","71","0","2023","1","",62162,619676,623191,623118,30677227042,4227742069,122217704,3794,"",1.01,1.00,1.00,1.00,1.04,1.01,1.00,1.03,"",2665,4.5,4637,0.8,-1017,-0.2,-3757,-0.6,1713738410,5.9,102462103,2.5,-4601524,-3.6,212,5.9
"06077","0","10","70","0","2023","1","",20652,274170,275409,275487,4048916481,1355827011,43689909,1132,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1249,6.4,3455,1.3,-1166,-0.4,-1525,-0.6,352376295,9.5,19079417,1.4,-596113,-1.3,97,9.4
"06077","1","10","71","0","2023","1","",55,2911,2924,2905,59737285,0,0,1577,"",0.52,0.56,0.56,0.55,0.61,0.00,0.00,1.09,"",-2,-3.5,-147,-4.8,-130,-4.3,-157,-5.1,4836673,8.8,0,0.0,0,0.0,196,14.2
"06077","2","10","71","0","2023","1","",151,5484,5274,5202,92391376,0,0,1336,"",1.20,0.66,0.63,0.62,0.75,0.00,0.00,1.18,"",-14,-8.5,-92,-1.6,-53,-1.0,-113,-2.1,4939633,5.6,0,0.0,0,0.0,92,7.4
"06077","3","10","71","0","2023","1","",475,34068,34241,34775,646515225,16456858,440398,1447,"",1.58,1.31,1.30,1.32,2.06,1.20,2.23,1.57,"",0,0.0,1110,3.4,1091,3.3,1500,4.5,71349060,12.4,2660834,19.3,51010,13.1,111,8.3
"06077","5","10","71","0","2023","1","",19971,231707,232970,232605,3250272595,1339370153,43249511,1076,"",0.99,0.99,0.99,0.99,0.93,1.00,0.99,0.94,"",1265,6.8,2584,1.1,-2074,-0.9,-2755,-1.2,271250929,9.1,16418583,1.2,-647123,-1.5,93,9.5
"06079","0","10","70","0","2023","1","",11123,115730,118943,118780,1730441705,552893613,14928581,1130,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",353,3.3,206,0.2,1342,1.1,882,0.7,114263249,7.1,6476953,1.2,-487952,-3.2,67,6.3
"06079","1","10","71","0","2023","1","",37,575,573,576,11618502,0,0,1555,"",0.64,0.26,0.25,0.25,0.28,0.00,0.00,1.08,"",0,0.0,-10,-1.7,5,0.9,17,3.0,2270697,24.3,0,0.0,0,0.0,295,23.4
"06079","2","10","71","0","2023","1","",298,9261,9311,9255,176652457,0,0,1465,"",4.38,2.66,2.56,2.55,3.36,0.00,0.00,1.30,"",-3,-1.0,75,0.8,56,0.6,121,1.3,10596104,6.4,0,0.0,0,0.0,75,5.4
"06079","3","10","71","0","2023","1","",203,11378,11398,11685,207076286,1469789,33902,1387,"",1.25,1.04,1.01,1.03,1.54,0.26,0.50,1.50,"",2,1.0,568,5.3,477,4.4,558,5.0,20761123,11.1,5809,0.4,387,1.2,78,6.0
"06079","5","10","71","0","2023","1","",10585,94516,97661,97264,1335094460,551423824,14894679,1064,"",0.98,0.95,0.96,0.96,0.89,1.01,1.00,0.93,"",354,3.5,-427,-0.4,804,0.8,186,0.2,80635325,6.4,6471144,1.2,-488339,-3.2,62,6.2
"06081","0","10","70","0","2023","1","",30034,421521,421917,420495,19479849608,2664820970,73349436,3557,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1112,3.8,13617,3.3,9909,2.4,6323,1.5,1699995532,9.6,123647971,4.9,907053,1.3,232,7.0
"06081","1","10","71","0","2023","1","",54,2933,2845,2833,87339250,0,0,2341,"",0.35,0.36,0.35,0.35,0.18,0.00,0.00,0.52,"",0,0.0,-85,-2.8,-194,-6.4,-172,-5.7,13703365,18.6,0,0.0,0,0.0,466,24.9
"06081","2","10","71","0","2023","1","",17,351,358,366,5727862,0,0,1230,"",0.09,0.03,0.03,0.03,0.01,0.00,0.00,0.35,"",0,0.0,21,6.4,16,4.7,19,5.5,-263750,-4.4,0,0.0,0,0.0,-127,-9.4
"06081","3","10","71","0","2023","1","",308,26318,26395,26746,658864059,5930607,135561,1914,"",0.70,0.66,0.66,0.67,0.44,0.22,0.41,0.66,"",0,0.0,383,1.5,223,0.9,432,1.6,29992483,4.8,301067,5.3,-2200,-1.6,63,3.4
"06081","5","10","71","0","2023","1","",29655,391919,392319,390550,18727918437,2658890363,73213875,3679,"",1.01,1.09,1.09,1.09,1.11,1.01,1.00,1.02,"",1112,3.9,13298,3.5,9864,2.6,6044,1.6,1656563434,9.7,123346904,4.9,909253,1.3,240,7.0
"06083","0","10","70","0","2023","1","",16691,198767,204478,207554,3410203972,945448779,27099125,1288,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",635,4.0,-7142,-3.5,-5824,-2.8,-7634,-3.5,160370540,4.9,-55802583,-5.6,-2884395,-9.6,100,8.4
"06083","1","10","71","0","2023","1","",72,3933,3958,3961,78570710,0,0,1530,"",0.84,1.04,1.01,1.00,0.95,0.00,0.00,0.93,"",0,0.0,-104,-2.6,-50,-1.2,-4,-0.1,10982631,16.2,0,0.0,0,0.0,231,17.8
"06083","2","10","71","0","2023","1","",30,5957,5969,5911,173200353,0,0,2241,"",0.29,1.00,0.96,0.93,1.67,0.00,0.00,1.74,"",0,0.0,152,2.6,153,2.6,176,3.1,42563144,32.6,0,0.0,0,0.0,504,29.0
"06083","3","10","71","0","2023","1","",280,24004,24645,25078,463107192,6773659,153546,1450,"",1.15,1.27,1.27,1.27,1.75,0.71,1.25,1.38,"",-1,-0.4,1104,4.8,1089,4.6,1124,4.7,47273534,11.4,127812,1.9,-6206,-3.9,87,6.4
"06083","5","10","71","0","2023","1","",16309,164873,169906,172604,2695325717,938675120,26945579,1226,"",1.00,0.97,0.97,0.97,0.91,1.01,1.00,0.94,"",636,4.1,-8294,-4.8,-7016,-4.0,-8930,-4.9,59551231,2.3,-55930395,-5.6,-2878189,-9.7,82,7.2
"06085","0","10","70","0","2023","1","",78869,1110968,1116159,1114181,48126472543,6822072213,194291161,3324,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3476,4.6,24633,2.3,19936,1.8,12997,1.2,627457644,1.3,141693924,2.1,-10003771,-4.9,-14,-0.4
"06085","1","10","71","0","2023","1","",83,9935,10009,9985,322845459,0,0,2489,"",0.20,0.47,0.47,0.47,0.28,0.00,0.00,0.59,"",-7,-7.8,-342,-3.3,-258,-2.5,-184,-1.8,55538388,20.8,0,0.0,0,0.0,481,24.0
"06085","2","10","71","0","2023","1","",203,6248,6357,6524,123909016,0,0,1495,"",0.42,0.19,0.19,0.19,0.08,0.00,0.00,0.45,"",-29,-12.5,-75,-1.2,-142,-2.2,15,0.2,2959897,2.4,0,0.0,0,0.0,51,3.5
"06085","3","10","71","0","2023","1","",1115,76512,77276,78112,1909868735,7397425,179726,1901,"",0.97,0.73,0.73,0.74,0.51,0.11,0.20,0.70,"",-41,-3.5,1947,2.6,2105,2.8,2097,2.8,190788920,11.1,442708,6.4,-7738,-4.1,144,8.2
"06085","5","10","71","0","2023","1","",77468,1018273,1022517,1019560,45769849333,6814674788,194111435,3451,"",1.01,1.07,1.07,1.07,1.10,1.01,1.00,1.02,"",3553,4.8,23103,2.3,18231,1.8,11069,1.1,378170439,0.8,141251216,2.1,-9996033,-4.9,-31,-0.9
"06087","0","10","70","0","2023","1","",9893,97006,98651,98716,1636986117,464928696,13980565,1283,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",263,2.7,-319,-0.3,-115,-0.1,-1169,-1.2,115439068,7.6,-3905601,-0.8,-486780,-3.4,97,8.2
"06087","1","10","71","0","2023","1","",27,498,511,510,12393985,0,0,1883,"",0.53,0.27,0.27,0.27,0.31,0.00,0.00,1.15,"",-1,-3.6,-21,-4.0,-2,-0.4,-6,-1.2,1603390,14.9,0,0.0,0,0.0,274,17.0
"06087","2","10","71","0","2023","1","",21,5016,5055,5093,137132132,57699,3577,2087,"",0.35,1.72,1.68,1.69,2.76,0.05,0.94,1.63,"",-1,-4.5,215,4.5,241,5.0,248,5.1,36572477,36.4,-4847,-7.7,-301,-7.8,482,30.0
"06087","3","10","71","0","2023","1","",157,11945,11821,12303,209625988,4349040,71109,1341,"",1.09,1.30,1.26,1.31,1.65,0.92,1.12,1.28,"",-1,-0.6,197,1.7,79,0.7,212,1.8,13091066,6.7,128764,3.1,-532,-0.7,66,5.2
"06087","5","10","71","0","2023","1","",9688,79547,81264,80810,1277834012,460521957,13905879,1220,"",1.01,0.96,0.96,0.96,0.90,1.00,1.00,0.94,"",266,2.8,-710,-0.9,-433,-0.5,-1623,-2.0,64172135,5.3,-4029518,-0.9,-485947,-3.4,74,6.5
"06089","0","10","70","0","2023","1","",8044,67205,66805,66656,929912887,307144321,10076345,1069,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",538,7.2,384,0.6,524,0.8,-253,-0.4,70246996,8.2,3696413,1.2,-309023,-3.0,77,7.8
"06089","1","10","71","0","2023","1","",54,1251,1288,1284,25951618,0,0,1567,"",1.30,0.98,1.01,1.01,1.15,0.00,0.00,1.15,"",-2,-3.6,43,3.6,86,7.2,69,5.7,3874281,17.5,0,0.0,0,0.0,162,11.5
"06089","2","10","71","0","2023","1","",123,1871,1795,1812,36369622,0,0,1532,"",2.50,0.92,0.88,0.89,1.29,0.00,0.00,1.44,"",-2,-1.6,89,5.0,26,1.5,71,4.1,1815870,5.3,0,0.0,0,0.0,25,1.7
"06089","3","10","71","0","2023","1","",207,9783,9759,9935,148912938,7390831,362876,1166,"",1.76,1.53,1.53,1.56,2.06,2.37,7.96,1.34,"",-1,-0.5,468,5.0,380,4.1,381,4.0,13803340,10.2,7789,0.1,-15855,-4.2,62,5.6
"06089","5","10","71","0","2023","1","",7660,54300,53963,53625,718678709,299753490,9713469,1024,"",0.98,0.94,0.94,0.94,0.89,0.99,0.97,0.94,"",543,7.6,-216,-0.4,32,0.1,-774,-1.4,50753505,7.6,3688624,1.2,-293168,-2.9,77,8.1
"06091","0","10","70","0","2023","1","",136,495,513,495,5789908,1958116,67015,889,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.7,-13,-2.6,3,0.6,-29,-5.5,1045291,22.0,64473,3.4,-4892,-6.8,179,25.2
"06091","1","10","71","0","2023","1","",8,29,29,28,489462,0,0,1313,"",11.40,3.07,2.96,2.97,3.47,0.00,0.00,1.16,"",0,0.0,-6,-17.1,3,11.5,1,3.7,86316,21.4,0,0.0,0,0.0,256,24.2
"06091","3","10","71","0","2023","1","",20,265,273,274,3797778,996474,38322,1079,"",10.08,5.64,5.59,5.80,8.45,50.20,126.34,1.49,"",0,0.0,-5,-1.9,3,1.1,-2,-0.7,966528,34.1,110465,12.5,-561,-1.4,278,34.7
"06091","5","10","71","0","2023","1","",108,201,211,193,1502668,961642,28693,573,"",0.82,0.47,0.48,0.46,0.30,0.50,0.43,0.64,"",1,0.9,-2,-1.0,-3,-1.4,-28,-12.7,-7553,-0.5,-45992,-4.6,-4331,-13.1,27,4.9
"06093","0","10","70","0","2023","1","",1821,13218,13294,13262,162255906,53911876,1870914,941,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",129,7.6,-23,-0.2,69,0.5,-261,-1.9,9680491,6.3,-744131,-1.4,-134110,-6.7,61,6.9
"06093","1","10","71","0","2023","1","",40,520,531,562,9226269,0,0,1320,"",4.26,2.06,2.09,2.23,2.34,0.00,0.00,1.10,"",-1,-2.4,-17,-3.2,-8,-1.5,37,7.0,1191872,14.8,0,0.0,0,0.0,162,14.0
"06093","2","10","71","0","2023","1","",14,316,277,305,5235736,0,0,1345,"",1.26,0.79,0.68,0.75,1.06,0.00,0.00,1.43,"",0,0.0,-8,-2.5,-27,-8.9,35,13.0,8078,0.2,0,0.0,0,0.0,2,0.1
"06093","3","10","71","0","2023","1","",144,3088,3052,3124,40814605,4197525,188131,1017,"",5.42,2.46,2.41,2.47,3.24,7.68,22.22,1.32,"",1,0.7,81,2.7,45,1.5,72,2.4,4429367,12.2,90439,2.2,-19821,-9.5,91,9.8
"06093","5","10","71","0","2023","1","",1623,9294,9434,9271,106979296,49714351,1682783,882,"",0.91,0.82,0.83,0.82,0.76,0.93,0.90,0.92,"",129,8.6,-79,-0.8,59,0.6,-405,-4.2,4051174,3.9,-834570,-1.7,-114289,-6.4,46,5.5
"06095","0","10","70","0","2023","1","",12841,134990,137365,136380,2378075695,638375333,19603035,1343,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",872,7.3,-645,-0.5,135,0.1,-1707,-1.2,150017200,6.7,12062119,1.9,-153591,-0.8,92,7.4
"06095","1","10","71","0","2023","1","",56,3171,3205,3206,70847604,0,0,1706,"",0.85,1.23,1.22,1.23,1.22,0.00,0.00,1.00,"",3,5.7,-411,-11.5,-355,-10.0,-340,-9.6,4038095,6.0,0,0.0,0,0.0,263,18.2
"06095","2","10","71","0","2023","1","",196,5071,5117,5080,98101267,0,0,1483,"",2.50,1.25,1.22,1.22,1.36,0.00,0.00,1.11,"",2,1.0,-212,-4.0,-231,-4.3,-258,-4.8,3517372,3.7,0,0.0,0,0.0,116,8.5
"06095","3","10","71","0","2023","1","",242,14780,15052,15117,302418055,2038391,48480,1553,"",1.29,1.15,1.15,1.16,1.64,0.31,0.55,1.42,"",-4,-1.6,360,2.5,438,3.0,450,3.1,38493967,14.6,-15825,-0.8,-5538,-10.3,159,11.4
"06095","5","10","71","0","2023","1","",12347,111968,113991,112977,1906708769,636336942,19554555,1298,"",0.99,0.97,0.97,0.97,0.92,1.01,1.00,0.95,"",871,7.6,-382,-0.3,283,0.2,-1559,-1.4,103967766,5.8,12077944,1.9,-148053,-0.8,77,6.3
"06097","0","10","70","0","2023","1","",20678,200625,204400,204269,3569562833,1072307365,31150281,1352,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",758,3.8,932,0.5,1473,0.7,-310,-0.2,186510610,5.5,9478111,0.9,-1023545,-3.2,66,5.1
"06097","1","10","71","0","2023","1","",53,1282,1289,1298,30794619,0,0,1837,"",0.50,0.33,0.33,0.33,0.35,0.00,0.00,1.06,"",-2,-3.6,-8,-0.6,17,1.3,22,1.7,5723688,22.8,0,0.0,0,0.0,330,21.9
"06097","2","10","71","0","2023","1","",126,2365,2539,2541,45863550,0,0,1422,"",1.00,0.39,0.41,0.41,0.42,0.00,0.00,1.05,"",-2,-1.6,41,1.8,25,1.0,8,0.3,717112,1.6,0,0.0,0,0.0,9,0.6
"06097","3","10","71","0","2023","1","",294,22458,22853,23098,427875861,21225100,744067,1443,"",0.97,1.18,1.17,1.19,1.54,1.95,5.28,1.31,"",-2,-0.7,541,2.5,995,4.6,856,3.8,29874810,7.5,988251,4.9,21333,3.0,52,3.7
"06097","5","10","71","0","2023","1","",20205,174520,177719,177332,3065028803,1051082265,30406214,1336,"",1.00,1.02,1.02,1.02,0.99,0.99,0.98,0.97,"",764,3.9,358,0.2,436,0.2,-1196,-0.7,150195000,5.2,8489860,0.8,-1044878,-3.3,67,5.3
"06099","0","10","70","0","2023","1","",16946,189311,193021,192618,2936859291,967415537,31039816,1179,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",527,3.2,-1190,-0.6,-25,0.0,-1482,-0.8,209787588,7.7,-9888852,-1.0,-1523564,-4.7,90,8.3
"06099","1","10","71","0","2023","1","",35,707,648,662,13565013,0,0,1552,"",0.40,0.20,0.18,0.18,0.19,0.00,0.00,1.03,"",0,0.0,-33,-4.5,-87,-11.8,-76,-10.3,705616,5.5,0,0.0,0,0.0,211,15.7
"06099","2","10","71","0","2023","1","",76,1750,1666,1646,33020187,0,0,1505,"",0.73,0.31,0.28,0.28,0.37,0.00,0.00,1.28,"",0,0.0,38,2.2,-5,-0.3,31,1.9,2049327,6.6,0,0.0,0,0.0,75,5.2
"06099","3","10","71","0","2023","1","",310,27817,27986,28601,493586611,5231688,125859,1350,"",1.25,1.55,1.52,1.56,2.17,0.53,0.90,1.40,"",2,0.6,1280,4.8,1441,5.4,1666,6.2,58780932,13.5,116601,2.3,-5922,-4.5,96,7.7
"06099","5","10","71","0","2023","1","",16525,159037,162721,161709,2396687480,962183849,30913957,1144,"",1.00,0.98,0.99,0.98,0.94,1.01,1.00,0.96,"",525,3.3,-2475,-1.5,-1374,-0.8,-3103,-1.9,148251713,6.6,-10005453,-1.0,-1517642,-4.7,86,8.1
"06101","0","10","70","0","2023","1","",3933,30396,31109,31059,402061014,148026338,5079335,1002,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",294,8.1,137,0.5,158,0.5,-631,-2.0,18428526,4.8,-2596616,-1.7,-359817,-6.6,49,5.1
"06101","1","10","71","0","2023","1","",13,65,62,69,1066585,0,0,1256,"",0.64,0.11,0.10,0.12,0.11,0.00,0.00,0.98,"",1,8.3,-3,-4.4,-6,-8.8,1,1.5,67964,6.8,0,0.0,0,0.0,126,11.2
"06101","2","10","71","0","2023","1","",5,146,148,138,3271544,0,0,1748,"",0.21,0.16,0.16,0.15,0.27,0.00,0.00,1.75,"",1,25.0,34,30.4,43,41.0,32,30.2,1221414,59.6,0,0.0,0,0.0,283,19.3
"06101","3","10","71","0","2023","1","",81,4472,4526,4695,78710927,1114035,35679,1327,"",1.41,1.55,1.53,1.58,2.52,0.74,1.55,1.62,"",1,1.2,193,4.5,147,3.4,291,6.6,5482786,7.5,45157,4.2,1637,4.8,33,2.6
"06101","5","10","71","0","2023","1","",3834,25713,26373,26157,319011958,146912303,5043656,941,"",1.00,0.99,0.99,0.98,0.91,1.01,1.00,0.93,"",291,8.2,-87,-0.3,-26,-0.1,-955,-3.5,11656362,3.8,-2641773,-1.8,-361454,-6.7,47,5.3
"06103","0","10","70","0","2023","1","",2086,18733,18921,18987,267137789,87069466,3181605,1088,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",130,6.6,-257,-1.4,-189,-1.0,-239,-1.2,24143222,9.9,-206947,-0.2,-176641,-5.3,110,11.2
"06103","1","10","71","0","2023","1","",18,196,197,201,3122461,0,0,1213,"",1.67,0.55,0.55,0.56,0.48,0.00,0.00,0.87,"",0,0.0,5,2.6,-2,-1.0,2,1.0,256429,8.9,0,0.0,0,0.0,90,8.0
"06103","2","10","71","0","2023","1","",19,410,310,369,7740132,0,0,1640,"",1.49,0.73,0.54,0.64,0.95,0.00,0.00,1.51,"",0,0.0,20,5.1,-35,-10.1,-10,-2.6,1488328,23.8,0,0.0,0,0.0,345,26.6
"06103","3","10","71","0","2023","1","",67,3661,3693,3760,50887923,4942138,215481,1057,"",2.20,2.06,2.05,2.08,2.45,5.60,14.96,1.19,"",0,0.0,263,7.7,210,6.0,250,7.1,6199908,13.9,756617,18.1,-22976,-9.6,65,6.6
"06103","5","10","71","0","2023","1","",1982,14466,14721,14657,205387273,82127328,2966124,1081,"",0.98,0.90,0.91,0.90,0.89,0.96,0.94,0.98,"",130,7.0,-545,-3.6,-362,-2.4,-481,-3.2,16198557,8.6,-963564,-1.2,-153665,-4.9,116,12.0
"06105","0","10","70","0","2023","1","",462,2610,2653,2611,35651932,9221748,310844,1045,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",26,6.0,31,1.2,63,2.4,-40,-1.5,2238630,6.7,-229042,-2.4,-18837,-5.7,59,6.0
"06105","1","10","71","0","2023","1","",15,170,176,177,2841865,0,0,1254,"",6.29,3.41,3.48,3.56,3.27,0.00,0.00,0.94,"",-1,-6.2,18,11.8,22,14.3,27,18.0,586664,26.0,0,0.0,0,0.0,113,9.9
"06105","2","10","71","0","2023","1","",3,29,29,28,701009,0,0,1881,"",1.06,0.37,0.36,0.35,0.65,0.00,0.00,1.80,"",-1,-25.0,-10,-25.6,-9,-23.7,-9,-24.3,27376,4.1,0,0.0,0,0.0,517,37.9
"06105","3","10","71","0","2023","1","",28,807,823,821,11827054,525902,22824,1114,"",4.15,3.26,3.26,3.30,4.27,5.63,16.22,1.31,"",0,0.0,44,5.8,55,7.2,18,2.2,1342406,12.8,-9025,-1.7,-640,-2.7,77,7.4
"06105","5","10","71","0","2023","1","",416,1604,1625,1585,20282004,8695846,288020,972,"",0.92,0.72,0.72,0.71,0.66,0.96,0.93,0.92,"",28,7.2,-21,-1.3,-5,-0.3,-76,-4.6,282184,1.4,-220017,-2.5,-18197,-5.9,33,3.5
